Customer_ID,Modelo,Revisiones,Prob_Churn,Riesgo,Valor,C_n,Costes_op,Margen_bruto,CLTV,Accion,Descuento,Inversion_accion,Margen_neto,Margen_neto_pct,ROI,Revenue_at_Risk
106996,D,0,0.3811,Medio,Alto,319.0,19.14,299.86,1830.68,Fidelizacion Activa,47.85,67.85,232.01,0.7273,1.2993927781871777,697.672148
104636,C,0,0.2173,Bajo,Bajo,303.6,18.216,285.384,1742.3,Mantenimiento Preventivo,24.29,34.29,251.1,0.8271,3.661417322834646,378.60179
101658,D,0,0.0633,Bajo,Alto,319.0,19.14,299.86,1830.68,Mantenimiento Preventivo,25.52,35.52,264.34,0.8287,3.7210022522522515,115.882044
100468,I,0,0.0617,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,139.88994200000002
107405,I,0,0.1404,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,318.323304
66609,I,0,0.0764,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,173.21866400000002
105256,A,0,0.2201,Bajo,Bajo,267.5,8.025,259.475,1492.17,Mantenimiento Preventivo,21.4,31.4,228.08,0.8526,3.631847133757962,328.426617
101472,B,0,0.5065,Alto,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Retencion Estandar,61.91,96.91,176.06,0.6256,0.7266948715302859,795.0885049999999
108323,I,0,0.1459,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,330.79323400000004
100505,B,0,0.3103,Medio,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Fidelizacion Activa,42.21,62.21,210.76,0.7489,1.2873943095965277,487.09963100000004
106859,I,0,0.0717,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,162.562542
100852,I,0,0.1016,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,230.35361600000002
60376,B,0,0.3873,Medio,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Fidelizacion Activa,42.21,62.21,210.76,0.7489,1.2873943095965277,607.971921
104737,H,0,0.2304,Bajo,Alto,388.3,23.298,365.002,2228.37,Mantenimiento Preventivo,31.06,41.06,323.94,0.8342,3.9447150511446663,513.416448
106991,C,0,0.4467,Medio,Bajo,303.6,18.216,285.384,1742.3,Fidelizacion Activa,45.54,65.54,219.84,0.7241,1.2746292340555385,778.28541
57809,B,0,0.2009,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,315.366793
105315,B,0,0.1619,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,254.145763
100014,B,0,0.3154,Medio,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Fidelizacion Activa,42.21,62.21,210.76,0.7489,1.2873943095965277,495.105458
103066,B,0,0.2281,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,358.064537
105064,C,0,0.5268,Alto,Bajo,303.6,18.216,285.384,1742.3,Retencion Estandar,66.79,101.79,183.59,0.6047,0.7214461145495629,917.84364
108311,I,0,0.0648,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,146.918448
101483,I,0,0.1012,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,229.44671200000002
102911,D,0,0.4513,Medio,Alto,319.0,19.14,299.86,1830.68,Fidelizacion Activa,47.85,67.85,232.01,0.7273,1.2993927781871777,826.185884
102462,I,0,0.0703,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,159.38837800000002
107283,E,0,0.0822,Bajo,Alto,335.5,20.13,315.37,1925.37,Mantenimiento Preventivo,26.84,36.84,278.53,0.8302,3.780266015200868,158.265414
104528,D,0,0.1286,Bajo,Alto,319.0,19.14,299.86,1830.68,Mantenimiento Preventivo,25.52,35.52,264.34,0.8287,3.7210022522522515,235.425448
84222,A,0,0.3974,Medio,Bajo,267.5,8.025,259.475,1492.17,Fidelizacion Activa,40.12,60.12,199.35,0.7452,1.2600299401197605,592.988358
106589,D,0,0.2298,Bajo,Alto,319.0,19.14,299.86,1830.68,Mantenimiento Preventivo,25.52,35.52,264.34,0.8287,3.7210022522522515,420.690264
100354,J,0,0.0885,Bajo,Alto,429.00000000000006,38.61000000000001,390.39000000000004,2383.37,Mantenimiento Preventivo,34.32,44.32,346.07,0.8067,3.9042193140794224,210.92824499999998
103997,D,0,0.3415,Medio,Alto,319.0,19.14,299.86,1830.68,Fidelizacion Activa,47.85,67.85,232.01,0.7273,1.2993927781871777,625.17722
102679,B,0,0.4609,Medio,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Fidelizacion Activa,42.21,62.21,210.76,0.7489,1.2873943095965277,723.506993
8686,A,0,0.6241,Alto,Bajo,267.5,8.025,259.475,1492.17,Retencion Estandar,58.85,93.85,165.63,0.6192,0.7059350026638253,931.2632970000001
102528,C,0,0.3644,Medio,Bajo,303.6,18.216,285.384,1742.3,Fidelizacion Activa,45.54,65.54,219.84,0.7241,1.2746292340555385,634.8941199999999
104525,C,0,0.5842,Alto,Bajo,303.6,18.216,285.384,1742.3,Retencion Estandar,66.79,101.79,183.59,0.6047,0.7214461145495629,1017.85166
94367,A,0,0.3256,Medio,Bajo,267.5,8.025,259.475,1492.17,Fidelizacion Activa,40.12,60.12,199.35,0.7452,1.2600299401197605,485.85055200000005
104069,C,0,0.099,Bajo,Bajo,303.6,18.216,285.384,1742.3,Mantenimiento Preventivo,24.29,34.29,251.1,0.8271,3.661417322834646,172.4877
103180,D,0,0.3656,Medio,Alto,319.0,19.14,299.86,1830.68,Fidelizacion Activa,47.85,67.85,232.01,0.7273,1.2993927781871777,669.296608
105421,D,0,0.2219,Bajo,Alto,319.0,19.14,299.86,1830.68,Mantenimiento Preventivo,25.52,35.52,264.34,0.8287,3.7210022522522515,406.227892
102686,D,0,0.2916,Bajo,Alto,319.0,19.14,299.86,1830.68,Mantenimiento Preventivo,25.52,35.52,264.34,0.8287,3.7210022522522515,533.8262880000001
84515,B,0,0.1279,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,200.77358300000003
104867,J,0,0.2426,Bajo,Alto,429.00000000000006,38.61000000000001,390.39000000000004,2383.37,Mantenimiento Preventivo,34.32,44.32,346.07,0.8067,3.9042193140794224,578.205562
106242,I,0,0.0541,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,122.65876600000001
107326,B,0,0.2791,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,438.122807
102352,I,0,0.0481,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,109.055206
87506,A,0,0.3389,Medio,Bajo,267.5,8.025,259.475,1492.17,Fidelizacion Activa,40.12,60.12,199.35,0.7452,1.2600299401197605,505.696413
105636,C,0,0.3242,Medio,Bajo,303.6,18.216,285.384,1742.3,Fidelizacion Activa,45.54,65.54,219.84,0.7241,1.2746292340555385,564.85366
103579,B,0,0.2711,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,425.564647
104325,A,0,0.5136,Alto,Bajo,267.5,8.025,259.475,1492.17,Retencion Estandar,58.85,93.85,165.63,0.6192,0.7059350026638253,766.378512
107959,B,0,0.568,Alto,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Retencion Estandar,61.91,96.91,176.06,0.6256,0.7266948715302859,891.6293599999999
107710,I,0,0.0578,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,131.047628
100158,I,0,0.0612,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,138.756312
106328,B,0,0.3874,Medio,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Fidelizacion Activa,42.21,62.21,210.76,0.7489,1.2873943095965277,608.128898
100047,A,0,0.4743,Medio,Bajo,267.5,8.025,259.475,1492.17,Fidelizacion Activa,40.12,60.12,199.35,0.7452,1.2600299401197605,707.7362310000001
101824,C,0,0.2961,Bajo,Bajo,303.6,18.216,285.384,1742.3,Mantenimiento Preventivo,24.29,34.29,251.1,0.8271,3.661417322834646,515.8950299999999
101188,A,0,0.5633,Alto,Bajo,267.5,8.025,259.475,1492.17,Retencion Estandar,58.85,93.85,165.63,0.6192,0.7059350026638253,840.5393610000001
100084,I,0,0.042,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,95.22492000000001
108101,D,0,0.0576,Bajo,Alto,319.0,19.14,299.86,1830.68,Mantenimiento Preventivo,25.52,35.52,264.34,0.8287,3.7210022522522515,105.447168
102296,A,0,0.321,Medio,Bajo,267.5,8.025,259.475,1492.17,Fidelizacion Activa,40.12,60.12,199.35,0.7452,1.2600299401197605,478.98657000000003
107663,H,0,0.1848,Bajo,Alto,388.3,23.298,365.002,2228.37,Mantenimiento Preventivo,31.06,41.06,323.94,0.8342,3.9447150511446663,411.80277599999994
102307,B,0,0.1043,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,163.727011
100398,I,0,0.0428,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,97.038728
40636,I,0,0.0894,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,202.69304400000001
102953,A,0,0.6666,Alto,Bajo,267.5,8.025,259.475,1492.17,Retencion Estandar,58.85,93.85,165.63,0.6192,0.7059350026638253,994.680522
108220,H,0,0.2631,Bajo,Alto,388.3,23.298,365.002,2228.37,Mantenimiento Preventivo,31.06,41.06,323.94,0.8342,3.9447150511446663,586.284147
105331,B,0,0.5768,Alto,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Retencion Estandar,61.91,96.91,176.06,0.6256,0.7266948715302859,905.4433359999999
106802,E,0,0.369,Medio,Alto,335.5,20.13,315.37,1925.37,Fidelizacion Activa,50.32,70.32,245.05,0.7304,1.324217861205916,710.4615299999999
100933,B,0,0.1397,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,219.296869
107053,I,0,0.0341,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,77.31356600000001
103902,B,0,0.2801,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,439.692577
54984,J,0,0.2629,Bajo,Alto,429.00000000000006,38.61000000000001,390.39000000000004,2383.37,Mantenimiento Preventivo,34.32,44.32,346.07,0.8067,3.9042193140794224,626.587973
49102,B,0,0.6231,Alto,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Retencion Estandar,61.91,96.91,176.06,0.6256,0.7266948715302859,978.123687
103174,J,0,0.0516,Bajo,Alto,429.00000000000006,38.61000000000001,390.39000000000004,2383.37,Mantenimiento Preventivo,34.32,44.32,346.07,0.8067,3.9042193140794224,122.98189199999999
102980,D,0,0.4203,Medio,Alto,319.0,19.14,299.86,1830.68,Fidelizacion Activa,47.85,67.85,232.01,0.7273,1.2993927781871777,769.434804
105681,D,0,0.2523,Bajo,Alto,319.0,19.14,299.86,1830.68,Mantenimiento Preventivo,25.52,35.52,264.34,0.8287,3.7210022522522515,461.88056400000005
106197,I,0,0.0596,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,135.12869600000002
107766,B,0,0.2635,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,413.63439500000004
108132,I,0,0.0627,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,142.15720200000004
101733,B,0,0.3037,Medio,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Fidelizacion Activa,42.21,62.21,210.76,0.7489,1.2873943095965277,476.73914900000005
105191,A,0,0.2248,Bajo,Bajo,267.5,8.025,259.475,1492.17,Mantenimiento Preventivo,21.4,31.4,228.08,0.8526,3.631847133757962,335.439816
106566,I,0,0.0454,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,102.93360400000002
106571,I,0,0.0437,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,99.07926200000001
103105,B,0,0.1453,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,228.08758100000003
104967,I,0,0.0467,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,105.88104200000001
101904,D,0,0.3493,Medio,Alto,319.0,19.14,299.86,1830.68,Fidelizacion Activa,47.85,67.85,232.01,0.7273,1.2993927781871777,639.4565240000001
104405,I,0,0.0595,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,134.90197
105968,I,0,0.0667,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,151.226242
105965,I,0,0.0862,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,195.437812
100729,I,0,0.0428,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,97.038728
28963,D,0,0.5091,Alto,Alto,319.0,19.14,299.86,1830.68,Retencion Premium,95.7,145.7,154.16,0.4833,0.4443870967741935,931.999188
106148,C,0,0.2467,Bajo,Bajo,303.6,18.216,285.384,1742.3,Mantenimiento Preventivo,24.29,34.29,251.1,0.8271,3.661417322834646,429.82541
106010,H,0,0.2367,Bajo,Alto,388.3,23.298,365.002,2228.37,Mantenimiento Preventivo,31.06,41.06,323.94,0.8342,3.9447150511446663,527.4551789999999
100614,I,0,0.0519,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,117.67079400000001
104412,I,0,0.0705,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,159.84183
103193,E,0,0.1746,Bajo,Alto,335.5,20.13,315.37,1925.37,Mantenimiento Preventivo,26.84,36.84,278.53,0.8302,3.780266015200868,336.169602
103592,B,0,0.0837,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,131.389749
105401,I,0,0.1466,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,332.38031600000005
107839,A,0,0.5561,Alto,Bajo,267.5,8.025,259.475,1492.17,Retencion Estandar,58.85,93.85,165.63,0.6192,0.7059350026638253,829.7957370000001
107429,D,0,0.6226,Alto,Alto,319.0,19.14,299.86,1830.68,Retencion Premium,95.7,145.7,154.16,0.4833,0.4443870967741935,1139.7813680000002
10845,D,0,0.4584,Medio,Alto,319.0,19.14,299.86,1830.68,Fidelizacion Activa,47.85,67.85,232.01,0.7273,1.2993927781871777,839.183712
102477,H,0,0.2783,Bajo,Alto,388.3,23.298,365.002,2228.37,Mantenimiento Preventivo,31.06,41.06,323.94,0.8342,3.9447150511446663,620.155371
102929,I,0,0.0646,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,146.464996
20900,A,0,0.486,Medio,Bajo,267.5,8.025,259.475,1492.17,Fidelizacion Activa,40.12,60.12,199.35,0.7452,1.2600299401197605,725.19462
107481,A,0,0.2257,Bajo,Bajo,267.5,8.025,259.475,1492.17,Mantenimiento Preventivo,21.4,31.4,228.08,0.8526,3.631847133757962,336.78276900000003
105471,I,0,0.1125,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,255.06675000000004
103191,A,0,0.5099,Alto,Bajo,267.5,8.025,259.475,1492.17,Retencion Estandar,58.85,93.85,165.63,0.6192,0.7059350026638253,760.8574830000001
28957,I,0,0.0499,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,113.13627400000001
107089,B,0,0.1465,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,229.97130499999997
12994,I,0,0.0416,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,94.318016
102913,D,0,0.126,Bajo,Alto,319.0,19.14,299.86,1830.68,Mantenimiento Preventivo,25.52,35.52,264.34,0.8287,3.7210022522522515,230.66568
106819,I,0,0.0476,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,107.92157600000002
107879,I,0,0.0791,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,179.340266
91946,I,0,0.0347,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,78.673922
33394,B,0,0.2422,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,380.198294
104361,H,0,0.2292,Bajo,Alto,388.3,23.298,365.002,2228.37,Mantenimiento Preventivo,31.06,41.06,323.94,0.8342,3.9447150511446663,510.74240399999996
105506,B,0,0.099,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,155.40723
104734,I,0,0.0518,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,117.44406800000002
105522,D,0,0.086,Bajo,Alto,319.0,19.14,299.86,1830.68,Mantenimiento Preventivo,25.52,35.52,264.34,0.8287,3.7210022522522515,157.43848
104584,D,0,0.3772,Medio,Alto,319.0,19.14,299.86,1830.68,Fidelizacion Activa,47.85,67.85,232.01,0.7273,1.2993927781871777,690.532496
104689,C,0,0.4067,Medio,Bajo,303.6,18.216,285.384,1742.3,Fidelizacion Activa,45.54,65.54,219.84,0.7241,1.2746292340555385,708.59341
54820,B,0,0.0681,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,106.90133699999998
101911,I,0,0.0588,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,133.314888
106520,D,0,0.4219,Medio,Alto,319.0,19.14,299.86,1830.68,Fidelizacion Activa,47.85,67.85,232.01,0.7273,1.2993927781871777,772.3638920000001
107516,C,0,0.0939,Bajo,Bajo,303.6,18.216,285.384,1742.3,Mantenimiento Preventivo,24.29,34.29,251.1,0.8271,3.661417322834646,163.60197
104228,B,0,0.523,Alto,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Retencion Estandar,61.91,96.91,176.06,0.6256,0.7266948715302859,820.9897100000001
100439,H,0,0.2313,Bajo,Alto,388.3,23.298,365.002,2228.37,Mantenimiento Preventivo,31.06,41.06,323.94,0.8342,3.9447150511446663,515.421981
106036,B,0,0.4278,Medio,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Fidelizacion Activa,42.21,62.21,210.76,0.7489,1.2873943095965277,671.547606
101919,D,0,0.0885,Bajo,Alto,319.0,19.14,299.86,1830.68,Mantenimiento Preventivo,25.52,35.52,264.34,0.8287,3.7210022522522515,162.01518
101023,I,0,0.0551,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,124.92602600000002
22576,D,0,0.2775,Bajo,Alto,319.0,19.14,299.86,1830.68,Mantenimiento Preventivo,25.52,35.52,264.34,0.8287,3.7210022522522515,508.0137000000001
107446,B,0,0.2724,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,427.60534799999994
100233,I,0,0.0452,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,102.480152
105053,A,0,0.2854,Bajo,Bajo,267.5,8.025,259.475,1492.17,Mantenimiento Preventivo,21.4,31.4,228.08,0.8526,3.631847133757962,425.865318
29092,H,0,0.2373,Bajo,Alto,388.3,23.298,365.002,2228.37,Mantenimiento Preventivo,31.06,41.06,323.94,0.8342,3.9447150511446663,528.792201
104260,J,0,0.133,Bajo,Alto,429.00000000000006,38.61000000000001,390.39000000000004,2383.37,Mantenimiento Preventivo,34.32,44.32,346.07,0.8067,3.9042193140794224,316.98821
102729,B,0,0.2271,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,356.49476699999997
101300,I,0,0.1047,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,237.38212200000004
103941,I,0,0.0734,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,166.41688400000004
102196,B,0,0.3208,Medio,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Fidelizacion Activa,42.21,62.21,210.76,0.7489,1.2873943095965277,503.58221599999996
75134,A,0,0.5074,Alto,Bajo,267.5,8.025,259.475,1492.17,Retencion Estandar,58.85,93.85,165.63,0.6192,0.7059350026638253,757.127058
108038,H,0,0.2492,Bajo,Alto,388.3,23.298,365.002,2228.37,Mantenimiento Preventivo,31.06,41.06,323.94,0.8342,3.9447150511446663,555.309804
104005,B,0,0.3666,Medio,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Fidelizacion Activa,42.21,62.21,210.76,0.7489,1.2873943095965277,575.477682
104060,I,0,0.049,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,111.09574000000002
100710,D,0,0.5977,Alto,Alto,319.0,19.14,299.86,1830.68,Retencion Premium,95.7,145.7,154.16,0.4833,0.4443870967741935,1094.1974360000002
100716,I,0,0.0341,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,77.31356600000001
104477,B,0,0.1666,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,261.523682
16860,I,0,0.0282,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,63.936732000000006
104426,B,0,0.227,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,356.33779
105059,B,0,0.5357,Alto,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Retencion Estandar,61.91,96.91,176.06,0.6256,0.7266948715302859,840.9257889999999
102905,D,0,0.4712,Medio,Alto,319.0,19.14,299.86,1830.68,Fidelizacion Activa,47.85,67.85,232.01,0.7273,1.2993927781871777,862.6164160000001
105705,B,0,0.1093,Bajo,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Mantenimiento Preventivo,22.51,32.51,240.45,0.8545,3.698092894494002,171.575861
107425,B,0,0.5856,Alto,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Retencion Estandar,61.91,96.91,176.06,0.6256,0.7266948715302859,919.257312
105595,I,0,0.0323,Bajo,Alto,408.1,36.729000000000006,371.37100000000004,2267.26,Mantenimiento Preventivo,32.65,42.65,328.72,0.8055,3.8536928487690507,73.232498
107485,C,0,0.3499,Medio,Bajo,303.6,18.216,285.384,1742.3,Fidelizacion Activa,45.54,65.54,219.84,0.7241,1.2746292340555385,609.63077
104122,B,0,0.5518,Alto,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Retencion Estandar,61.91,96.91,176.06,0.6256,0.7266948715302859,866.199086
104993,A,0,0.6167,Alto,Bajo,267.5,8.025,259.475,1492.17,Retencion Estandar,58.85,93.85,165.63,0.6192,0.7059350026638253,920.2212390000001
108062,A,0,0.5411,Alto,Bajo,267.5,8.025,259.475,1492.17,Retencion Estandar,58.85,93.85,165.63,0.6192,0.7059350026638253,807.4131870000001
102150,H,0,0.1624,Bajo,Alto,388.3,23.298,365.002,2228.37,Mantenimiento Preventivo,31.06,41.06,323.94,0.8342,3.9447150511446663,361.88728799999996
101402,A,0,0.4077,Medio,Bajo,267.5,8.025,259.475,1492.17,Fidelizacion Activa,40.12,60.12,199.35,0.7452,1.2600299401197605,608.357709
108500,B,0,0.3805,Medio,Bajo,281.41,8.442300000000001,272.96770000000004,1569.77,Fidelizacion Activa,42.21,62.21,210.76,0.7489,1.2873943095965277,597.297485
