Customer_ID,Modelo,Probabilidad_Churn,Prediccion_Churn,Riesgo
105955,I,0.1481,0,Bajo
104997,B,0.267,0,Bajo
107453,K,0.2226,0,Bajo
103800,C,0.4466,0,Medio
9258,B,0.1984,0,Bajo
106131,J,0.3124,0,Medio
108189,I,0.0475,0,Bajo
104014,D,0.2311,0,Bajo
102928,I,0.0784,0,Bajo
100146,H,0.1862,0,Bajo
105688,B,0.1747,0,Bajo
104773,I,0.0673,0,Bajo
101471,D,0.0945,0,Bajo
100947,H,0.2197,0,Bajo
105807,B,0.4925,0,Medio
10845,B,0.0943,0,Bajo
13453,D,0.4862,0,Medio
105709,D,0.447,0,Medio
102500,I,0.0832,0,Bajo
101210,B,0.179,0,Bajo
102791,B,0.5349,1,Alto
101749,I,0.0659,0,Bajo
100188,D,0.4268,0,Medio
107920,B,0.1168,0,Bajo
103836,I,0.0248,0,Bajo
55092,H,0.2722,0,Bajo
105547,B,0.4259,0,Medio
108165,I,0.1066,0,Bajo
104030,C,0.3483,0,Medio
101920,I,0.0521,0,Bajo
71370,B,0.0767,0,Bajo
106674,I,0.0469,0,Bajo
104907,I,0.0407,0,Bajo
103069,I,0.09,0,Bajo
105626,D,0.3266,0,Medio
106050,B,0.6074,1,Alto
100749,C,0.4665,0,Medio
102018,J,0.2812,0,Bajo
104379,B,0.4198,0,Medio
27888,C,0.4443,0,Medio
105016,A,0.6445,1,Alto
103975,H,0.2999,0,Bajo
102737,D,0.2158,0,Bajo
105616,I,0.0894,0,Bajo
101928,B,0.1949,0,Bajo
107624,I,0.1666,0,Bajo
101720,H,0.1222,0,Bajo
91879,B,0.1561,0,Bajo
78246,A,0.5502,1,Alto
73471,A,0.2329,0,Bajo
105397,C,0.2471,0,Bajo
102725,D,0.1298,0,Bajo
106035,C,0.2843,0,Bajo
101459,B,0.0829,0,Bajo
100997,B,0.5158,1,Alto
100999,D,0.2682,0,Bajo
104834,D,0.1779,0,Bajo
102148,B,0.3117,0,Medio
104541,D,0.0568,0,Bajo
101174,I,0.0444,0,Bajo
41632,J,0.2539,0,Bajo
108376,I,0.0566,0,Bajo
102364,A,0.5689,1,Alto
104977,H,0.1158,0,Bajo
93832,B,0.6348,1,Alto
102446,A,0.3077,0,Medio
107368,B,0.2724,0,Bajo
103741,I,0.0641,0,Bajo
103838,A,0.669,1,Alto
101155,B,0.1201,0,Bajo
104443,I,0.1036,0,Bajo
104806,I,0.0686,0,Bajo
103982,B,0.4724,0,Medio
106133,B,0.4242,0,Medio
104918,J,0.0712,0,Bajo
101323,A,0.5395,1,Alto
103097,B,0.1316,0,Bajo
46810,I,0.0704,0,Bajo
100742,B,0.1329,0,Bajo
108360,I,0.0515,0,Bajo
105789,B,0.1853,0,Bajo
100516,D,0.1018,0,Bajo
53013,H,0.1477,0,Bajo
101985,D,0.3886,0,Medio
102070,B,0.1974,0,Bajo
100604,B,0.1393,0,Bajo
104077,D,0.1137,0,Bajo
103194,I,0.1213,0,Bajo
103764,D,0.2998,0,Bajo
57719,I,0.0333,0,Bajo
101287,A,0.6158,1,Alto
100765,A,0.4627,0,Medio
100958,B,0.2121,0,Bajo
22424,B,0.5088,1,Alto
102761,I,0.0276,0,Bajo
107354,D,0.2688,0,Bajo
107793,B,0.2602,0,Bajo
100380,B,0.5763,1,Alto
103028,C,0.3864,0,Medio
108451,B,0.0846,0,Bajo
106650,H,0.3586,0,Medio
103089,I,0.0455,0,Bajo
108480,D,0.1271,0,Bajo
106670,B,0.2011,0,Bajo
104166,A,0.3181,0,Medio
104667,D,0.4598,0,Medio
106424,I,0.1011,0,Bajo
106007,B,0.6605,1,Alto
103423,D,0.0576,0,Bajo
102199,B,0.504,1,Alto
104427,D,0.5104,1,Alto
100478,D,0.1636,0,Bajo
102916,I,0.0714,0,Bajo
108246,D,0.5141,1,Alto
100952,B,0.1169,0,Bajo
106779,H,0.2113,0,Bajo
105296,B,0.4695,0,Medio
101636,C,0.5173,1,Alto
105130,I,0.0754,0,Bajo
100490,I,0.12,0,Bajo
105970,D,0.1336,0,Bajo
102197,J,0.2322,0,Bajo
61877,I,0.0887,0,Bajo
101557,B,0.1914,0,Bajo
105603,H,0.1886,0,Bajo
106070,A,0.6944,1,Alto
107522,I,0.0769,0,Bajo
106360,B,0.4301,0,Medio
103505,I,0.0814,0,Bajo
106812,B,0.1944,0,Bajo
100430,B,0.5034,1,Alto
103211,I,0.067,0,Bajo
105340,D,0.1015,0,Bajo
104497,I,0.0452,0,Bajo
102194,I,0.0673,0,Bajo
106600,D,0.0816,0,Bajo
102817,D,0.3634,0,Medio
103671,B,0.1991,0,Bajo
103598,B,0.1776,0,Bajo
102487,B,0.5667,1,Alto
35467,D,0.0598,0,Bajo
28402,D,0.4119,0,Medio
101127,B,0.6357,1,Alto
106979,C,0.5234,1,Alto
107756,I,0.0485,0,Bajo
63525,J,0.0505,0,Bajo
107538,B,0.211,0,Bajo
107524,J,0.0901,0,Bajo
85484,B,0.5129,1,Alto
101930,D,0.0771,0,Bajo
101353,A,0.6407,1,Alto
105456,I,0.097,0,Bajo
100492,B,0.1939,0,Bajo
100508,D,0.2344,0,Bajo
103144,A,0.5467,1,Alto
100682,I,0.0999,0,Bajo
106390,I,0.0733,0,Bajo
105961,D,0.1126,0,Bajo
22954,B,0.136,0,Bajo
107845,I,0.0916,0,Bajo
100695,A,0.5045,1,Alto
104141,D,0.1575,0,Bajo
106778,K,0.2389,0,Bajo
106414,A,0.4162,0,Medio
102677,B,0.5809,1,Alto
100832,I,0.0652,0,Bajo
102195,I,0.1586,0,Bajo
100537,E,0.2436,0,Bajo
104308,B,0.5174,1,Alto
82041,B,0.0518,0,Bajo
104134,D,0.1694,0,Bajo
107672,A,0.3943,0,Medio
102828,D,0.3105,0,Medio
101028,A,0.4395,0,Medio
104439,D,0.5366,1,Alto
105204,B,0.1749,0,Bajo
102878,B,0.2572,0,Bajo
103421,D,0.1149,0,Bajo
105570,A,0.1523,0,Bajo
102806,B,0.0922,0,Bajo
100143,I,0.1264,0,Bajo
104865,A,0.1184,0,Bajo
42551,I,0.0765,0,Bajo
100956,C,0.3964,0,Medio
105845,I,0.0748,0,Bajo
102045,D,0.5252,1,Alto
102613,I,0.0439,0,Bajo
106911,I,0.0397,0,Bajo
104028,B,0.2262,0,Bajo
105441,D,0.0808,0,Bajo
104566,D,0.0486,0,Bajo
104889,A,0.4333,0,Medio
105732,I,0.0653,0,Bajo
104446,I,0.0727,0,Bajo
108076,I,0.1041,0,Bajo
88546,H,0.2066,0,Bajo
100185,B,0.2562,0,Bajo
101104,A,0.2659,0,Bajo
100875,B,0.0385,0,Bajo
100830,B,0.6677,1,Alto
101563,B,0.648,1,Alto
105621,I,0.0332,0,Bajo
107374,B,0.5769,1,Alto
100010,D,0.1228,0,Bajo
58908,I,0.063,0,Bajo
107068,B,0.6335,1,Alto
102331,I,0.184,0,Bajo
100557,A,0.6524,1,Alto
103511,B,0.1396,0,Bajo
100717,B,0.6559,1,Alto
103653,B,0.4032,0,Medio
107739,J,0.2184,0,Bajo
103209,D,0.0733,0,Bajo
26370,D,0.0672,0,Bajo
100973,I,0.0422,0,Bajo
102136,B,0.4027,0,Medio
99514,I,0.0613,0,Bajo
101582,A,0.1972,0,Bajo
107513,D,0.1067,0,Bajo
107703,I,0.1656,0,Bajo
102661,B,0.1054,0,Bajo
103673,B,0.3881,0,Medio
82955,B,0.3177,0,Medio
93675,B,0.1538,0,Bajo
100541,H,0.2129,0,Bajo
102030,C,0.3073,0,Medio
106088,D,0.1546,0,Bajo
101212,B,0.2533,0,Bajo
104041,A,0.2525,0,Bajo
104031,A,0.6286,1,Alto
105660,J,0.3565,0,Medio
108301,I,0.0544,0,Bajo
108063,D,0.2752,0,Bajo
104168,B,0.4849,0,Medio
107411,B,0.3093,0,Medio
104580,A,0.321,0,Medio
107383,B,0.2011,0,Bajo
102938,A,0.2198,0,Bajo
100991,H,0.1664,0,Bajo
101414,B,0.4953,0,Medio
103249,I,0.0873,0,Bajo
6778,D,0.1503,0,Bajo
105530,D,0.4123,0,Medio
104555,A,0.4874,0,Medio
103762,A,0.2496,0,Bajo
101200,J,0.2567,0,Bajo
108191,I,0.097,0,Bajo
103146,I,0.0713,0,Bajo
104460,I,0.0722,0,Bajo
102084,I,0.0457,0,Bajo
78826,D,0.2486,0,Bajo
100649,D,0.5846,1,Alto
105514,A,0.5467,1,Alto
105590,I,0.0487,0,Bajo
102351,D,0.1218,0,Bajo
104360,C,0.5407,1,Alto
105844,D,0.1365,0,Bajo
101772,A,0.2749,0,Bajo
100469,I,0.0407,0,Bajo
103552,D,0.1375,0,Bajo
101026,B,0.183,0,Bajo
105272,J,0.1336,0,Bajo
106322,I,0.0746,0,Bajo
102917,B,0.1407,0,Bajo
102614,I,0.0239,0,Bajo
107134,I,0.115,0,Bajo
32490,B,0.1042,0,Bajo
101090,I,0.0531,0,Bajo
106244,B,0.2999,0,Bajo
106725,I,0.0484,0,Bajo
107889,I,0.0392,0,Bajo
104704,B,0.1087,0,Bajo
103686,A,0.6737,1,Alto
106186,G,0.4128,0,Medio
103969,H,0.2896,0,Bajo
4609,I,0.0928,0,Bajo
102319,A,0.2211,0,Bajo
106475,I,0.1135,0,Bajo
108316,A,0.5655,1,Alto
103792,D,0.4862,0,Medio
107541,A,0.5258,1,Alto
105521,C,0.2147,0,Bajo
105247,I,0.102,0,Bajo
101792,A,0.531,1,Alto
100663,B,0.5614,1,Alto
103358,D,0.145,0,Bajo
48924,D,0.267,0,Bajo
64268,G,0.3258,0,Medio
100486,B,0.2442,0,Bajo
67033,I,0.0765,0,Bajo
108071,A,0.3503,0,Medio
103709,I,0.0545,0,Bajo
104083,D,0.1127,0,Bajo
107758,B,0.1332,0,Bajo
107454,B,0.2227,0,Bajo
100808,B,0.2566,0,Bajo
104212,A,0.4016,0,Medio
100482,I,0.0466,0,Bajo
101226,B,0.6101,1,Alto
100774,D,0.1418,0,Bajo
104886,B,0.0876,0,Bajo
107786,A,0.4916,0,Medio
107678,I,0.053,0,Bajo
27843,B,0.5463,1,Alto
58804,A,0.6955,1,Alto
101393,B,0.4965,0,Medio
101791,I,0.0531,0,Bajo
107795,D,0.5774,1,Alto
101159,A,0.6199,1,Alto
107561,B,0.1038,0,Bajo
102784,D,0.1019,0,Bajo
103824,H,0.2274,0,Bajo
103041,I,0.098,0,Bajo
107106,B,0.2282,0,Bajo
102217,B,0.426,0,Medio
105929,A,0.6713,1,Alto
104568,I,0.0392,0,Bajo
100168,B,0.4586,0,Medio
105613,H,0.2738,0,Bajo
102297,D,0.0643,0,Bajo
101659,C,0.2279,0,Bajo
100790,E,0.1168,0,Bajo
102566,B,0.2524,0,Bajo
105892,C,0.5105,1,Alto
9255,A,0.5639,1,Alto
100849,I,0.1209,0,Bajo
67468,I,0.0519,0,Bajo
101099,C,0.4943,0,Medio
8518,E,0.4438,0,Medio
101884,I,0.053,0,Bajo
102269,B,0.304,0,Medio
101712,I,0.0544,0,Bajo
108126,A,0.3786,0,Medio
102815,D,0.0765,0,Bajo
106480,A,0.6341,1,Alto
105738,A,0.3954,0,Medio
105801,I,0.0457,0,Bajo
108458,D,0.502,1,Alto
7825,B,0.5667,1,Alto
101620,B,0.4059,0,Medio
104155,A,0.5341,1,Alto
101373,B,0.512,1,Alto
106993,C,0.1746,0,Bajo
102458,J,0.0361,0,Bajo
103547,B,0.3191,0,Medio
103226,B,0.5177,1,Alto
106487,C,0.2107,0,Bajo
2656,C,0.5542,1,Alto
105223,J,0.2631,0,Bajo
102581,I,0.0846,0,Bajo
100498,I,0.0522,0,Bajo
103154,D,0.3882,0,Medio
102228,D,0.5047,1,Alto
100275,D,0.5413,1,Alto
103163,B,0.3047,0,Medio
106807,D,0.5914,1,Alto
104591,A,0.6855,1,Alto
106603,I,0.034,0,Bajo
102637,D,0.1349,0,Bajo
106885,I,0.0739,0,Bajo
103359,D,0.4915,0,Medio
100898,C,0.1265,0,Bajo
105730,D,0.2498,0,Bajo
108438,I,0.0813,0,Bajo
106206,B,0.6637,1,Alto
105490,I,0.0449,0,Bajo
106074,J,0.3691,0,Medio
101051,C,0.1915,0,Bajo
101072,H,0.2601,0,Bajo
17038,D,0.5888,1,Alto
106357,D,0.5571,1,Alto
101261,C,0.3663,0,Medio
104705,I,0.0415,0,Bajo
47124,D,0.2299,0,Bajo
46832,J,0.24,0,Bajo
106545,B,0.6359,1,Alto
105317,D,0.1561,0,Bajo
106986,A,0.3363,0,Medio
101435,A,0.198,0,Bajo
107588,B,0.0973,0,Bajo
101076,D,0.092,0,Bajo
102181,B,0.0725,0,Bajo
107389,B,0.3804,0,Medio
105269,D,0.1023,0,Bajo
56501,C,0.2147,0,Bajo
102435,I,0.061,0,Bajo
23840,I,0.1006,0,Bajo
105934,I,0.0252,0,Bajo
108394,I,0.0481,0,Bajo
100256,B,0.5966,1,Alto
101445,I,0.0579,0,Bajo
105766,B,0.5868,1,Alto
103308,I,0.0569,0,Bajo
106883,I,0.0404,0,Bajo
52404,J,0.0563,0,Bajo
100038,B,0.3225,0,Medio
100917,C,0.0669,0,Bajo
103897,I,0.0521,0,Bajo
100594,A,0.5511,1,Alto
104242,B,0.6307,1,Alto
102680,I,0.0606,0,Bajo
105103,I,0.0881,0,Bajo
101073,A,0.5741,1,Alto
103819,B,0.5688,1,Alto
107263,B,0.0756,0,Bajo
105100,I,0.0256,0,Bajo
104662,A,0.3545,0,Medio
102618,B,0.3122,0,Medio
107351,G,0.3248,0,Medio
102060,C,0.2955,0,Bajo
108138,A,0.4255,0,Medio
104248,C,0.2734,0,Bajo
108362,I,0.1468,0,Bajo
100688,B,0.4324,0,Medio
98207,I,0.1337,0,Bajo
106375,H,0.1908,0,Bajo
104789,A,0.5384,1,Alto
105727,I,0.0457,0,Bajo
103769,I,0.0401,0,Bajo
106351,D,0.1307,0,Bajo
67691,I,0.1034,0,Bajo
103805,I,0.0561,0,Bajo
80583,B,0.6605,1,Alto
26049,C,0.5235,1,Alto
103203,A,0.6273,1,Alto
105438,I,0.0888,0,Bajo
104915,D,0.0778,0,Bajo
101684,J,0.2147,0,Bajo
107231,B,0.5014,1,Alto
101016,I,0.0986,0,Bajo
106143,A,0.3962,0,Medio
108419,J,0.1798,0,Bajo
108200,I,0.0575,0,Bajo
90563,B,0.4416,0,Medio
101751,B,0.094,0,Bajo
102893,C,0.4147,0,Medio
103890,D,0.5011,1,Alto
104186,C,0.2454,0,Bajo
104963,I,0.0455,0,Bajo
104563,J,0.1174,0,Bajo
108429,I,0.0422,0,Bajo
104634,D,0.1858,0,Bajo
106976,B,0.0909,0,Bajo
108120,I,0.1423,0,Bajo
107554,B,0.5436,1,Alto
103395,I,0.1782,0,Bajo
103269,B,0.3887,0,Medio
101101,A,0.6225,1,Alto
101680,B,0.1014,0,Bajo
100462,B,0.6966,1,Alto
103765,B,0.3446,0,Medio
106266,D,0.1293,0,Bajo
103148,I,0.1728,0,Bajo
105667,I,0.0605,0,Bajo
104542,C,0.4418,0,Medio
100861,I,0.0435,0,Bajo
102638,D,0.262,0,Bajo
53592,I,0.1008,0,Bajo
3485,I,0.0652,0,Bajo
103744,A,0.6373,1,Alto
62391,I,0.0565,0,Bajo
107141,D,0.1595,0,Bajo
104199,B,0.2841,0,Bajo
69631,A,0.2312,0,Bajo
106535,H,0.2459,0,Bajo
103644,I,0.0466,0,Bajo
105443,B,0.6502,1,Alto
39366,I,0.0922,0,Bajo
104658,I,0.0432,0,Bajo
102190,J,0.0264,0,Bajo
101561,B,0.5797,1,Alto
100880,D,0.4916,0,Medio
103900,B,0.0743,0,Bajo
107965,D,0.3923,0,Medio
63819,B,0.1094,0,Bajo
105798,B,0.2864,0,Bajo
107157,J,0.2433,0,Bajo
102031,I,0.0805,0,Bajo
102324,C,0.3628,0,Medio
107531,I,0.0427,0,Bajo
37783,D,0.4726,0,Medio
106119,B,0.6043,1,Alto
68374,B,0.1788,0,Bajo
105152,B,0.0756,0,Bajo
104375,B,0.0782,0,Bajo
101146,B,0.3175,0,Medio
107103,I,0.0556,0,Bajo
4639,A,0.6831,1,Alto
102104,E,0.2467,0,Bajo
100128,D,0.4804,0,Medio
17799,J,0.2068,0,Bajo
105058,C,0.1997,0,Bajo
101234,B,0.1341,0,Bajo
41722,I,0.0533,0,Bajo
73898,D,0.1276,0,Bajo
100296,B,0.1148,0,Bajo
102122,B,0.0939,0,Bajo
1309,A,0.6101,1,Alto
104646,D,0.1123,0,Bajo
108396,I,0.0614,0,Bajo
9778,C,0.1095,0,Bajo
64404,I,0.0963,0,Bajo
104419,I,0.1012,0,Bajo
100457,B,0.5061,1,Alto
107828,B,0.5706,1,Alto
107520,H,0.15,0,Bajo
77649,B,0.2282,0,Bajo
101444,C,0.3049,0,Medio
100013,C,0.3056,0,Medio
41740,A,0.5151,1,Alto
101981,B,0.2653,0,Bajo
105558,C,0.3446,0,Medio
106983,I,0.092,0,Bajo
100030,I,0.0748,0,Bajo
100129,B,0.325,0,Medio
100630,D,0.1212,0,Bajo
105076,B,0.1905,0,Bajo
100470,D,0.0615,0,Bajo
102794,D,0.2759,0,Bajo
105157,I,0.0451,0,Bajo
103138,C,0.5296,1,Alto
108173,B,0.262,0,Bajo
102833,D,0.3696,0,Medio
101718,B,0.3287,0,Medio
104149,B,0.3133,0,Medio
101279,D,0.0902,0,Bajo
101116,A,0.6099,1,Alto
101910,I,0.0624,0,Bajo
106569,D,0.1285,0,Bajo
104309,I,0.0549,0,Bajo
101649,B,0.2444,0,Bajo
100246,I,0.1379,0,Bajo
103103,C,0.1208,0,Bajo
101547,I,0.1013,0,Bajo
101330,A,0.1623,0,Bajo
101810,B,0.1527,0,Bajo
36117,I,0.089,0,Bajo
105387,B,0.6549,1,Alto
107447,D,0.0705,0,Bajo
79408,A,0.2208,0,Bajo
104625,A,0.5325,1,Alto
105813,D,0.3049,0,Medio
101060,I,0.0631,0,Bajo
104307,D,0.1205,0,Bajo
103801,D,0.1355,0,Bajo
107350,I,0.1406,0,Bajo
106943,H,0.1882,0,Bajo
105972,B,0.4337,0,Medio
75368,I,0.0683,0,Bajo
100527,I,0.0649,0,Bajo
44199,B,0.2682,0,Bajo
108230,A,0.5313,1,Alto
101565,D,0.2252,0,Bajo
25189,B,0.3346,0,Medio
104084,C,0.5118,1,Alto
103323,E,0.2362,0,Bajo
99515,A,0.6779,1,Alto
104821,I,0.1275,0,Bajo
100507,B,0.5098,1,Alto
108091,B,0.304,0,Medio
105927,I,0.1209,0,Bajo
103169,E,0.2571,0,Bajo
102951,C,0.4865,0,Medio
101960,J,0.2398,0,Bajo
68635,J,0.4637,0,Medio
101644,D,0.1261,0,Bajo
105846,D,0.378,0,Medio
106062,B,0.0666,0,Bajo
102742,C,0.408,0,Medio
103247,B,0.4107,0,Medio
102816,D,0.2079,0,Bajo
107278,B,0.1264,0,Bajo
75114,I,0.0751,0,Bajo
106773,B,0.2969,0,Bajo
82801,B,0.3914,0,Medio
106788,C,0.2024,0,Bajo
104786,D,0.4121,0,Medio
104799,B,0.3109,0,Medio
102866,D,0.2959,0,Bajo
107997,B,0.0803,0,Bajo
104595,I,0.0583,0,Bajo
107400,A,0.506,1,Alto
103984,B,0.438,0,Medio
101462,H,0.1958,0,Bajo
103596,B,0.3663,0,Medio
107949,A,0.2638,0,Bajo
105470,I,0.0683,0,Bajo
105448,I,0.0859,0,Bajo
104114,D,0.0876,0,Bajo
102293,I,0.1037,0,Bajo
107473,A,0.3222,0,Medio
103538,A,0.2806,0,Bajo
105045,B,0.1091,0,Bajo
104163,A,0.4299,0,Medio
103181,A,0.3966,0,Medio
43734,A,0.6358,1,Alto
104501,B,0.3082,0,Medio
43050,D,0.1962,0,Bajo
108425,A,0.3781,0,Medio
55635,D,0.5323,1,Alto
100021,D,0.5204,1,Alto
107570,B,0.2067,0,Bajo
58253,H,0.2422,0,Bajo
73327,I,0.1527,0,Bajo
103913,I,0.0328,0,Bajo
100297,I,0.0413,0,Bajo
43697,D,0.3928,0,Medio
100315,D,0.2683,0,Bajo
107742,I,0.0242,0,Bajo
104022,I,0.0371,0,Bajo
105498,A,0.5561,1,Alto
94768,B,0.6214,1,Alto
100072,B,0.3847,0,Medio
32618,I,0.0531,0,Bajo
101038,I,0.0391,0,Bajo
105117,I,0.0305,0,Bajo
104479,B,0.4799,0,Medio
100994,D,0.065,0,Bajo
108212,B,0.4095,0,Medio
105235,I,0.0627,0,Bajo
48118,B,0.2379,0,Bajo
101876,B,0.4237,0,Medio
104304,D,0.0927,0,Bajo
104305,D,0.2785,0,Bajo
104205,I,0.0654,0,Bajo
101448,B,0.2563,0,Bajo
100606,D,0.1366,0,Bajo
101430,I,0.0343,0,Bajo
100209,I,0.0312,0,Bajo
100061,I,0.0589,0,Bajo
100102,B,0.1039,0,Bajo
107993,B,0.1459,0,Bajo
104091,I,0.1482,0,Bajo
100780,A,0.4344,0,Medio
106795,I,0.069,0,Bajo
101826,I,0.0556,0,Bajo
103544,B,0.2123,0,Bajo
102283,H,0.1483,0,Bajo
107388,J,0.2131,0,Bajo
103768,I,0.0946,0,Bajo
105213,I,0.0306,0,Bajo
51404,J,0.2675,0,Bajo
100948,I,0.1098,0,Bajo
516,A,0.5669,1,Alto
103261,I,0.0554,0,Bajo
104816,J,0.0497,0,Bajo
104373,A,0.4105,0,Medio
106680,D,0.097,0,Bajo
32405,B,0.1126,0,Bajo
85433,D,0.1481,0,Bajo
100491,B,0.4792,0,Medio
100699,I,0.0577,0,Bajo
102792,B,0.23,0,Bajo
102995,I,0.0761,0,Bajo
106864,C,0.4283,0,Medio
102434,I,0.0963,0,Bajo
101322,A,0.6122,1,Alto
103996,A,0.6586,1,Alto
106790,H,0.2337,0,Bajo
17712,I,0.0376,0,Bajo
106849,B,0.6641,1,Alto
106459,B,0.5349,1,Alto
104329,A,0.3252,0,Medio
101206,I,0.078,0,Bajo
50885,I,0.0397,0,Bajo
102188,B,0.5445,1,Alto
100127,B,0.4962,0,Medio
102021,J,0.0582,0,Bajo
102492,B,0.4905,0,Medio
100433,C,0.5033,1,Alto
104115,A,0.5395,1,Alto
101027,I,0.1979,0,Bajo
71067,B,0.1453,0,Bajo
102757,H,0.275,0,Bajo
94754,D,0.4898,0,Medio
85971,D,0.093,0,Bajo
66264,B,0.116,0,Bajo
101897,C,0.4121,0,Medio
100676,B,0.2019,0,Bajo
106093,A,0.5767,1,Alto
18455,H,0.2483,0,Bajo
23214,D,0.1377,0,Bajo
106267,A,0.5018,1,Alto
100571,A,0.6568,1,Alto
108098,B,0.1229,0,Bajo
105568,I,0.1374,0,Bajo
107803,I,0.0893,0,Bajo
39685,B,0.5406,1,Alto
23182,I,0.0438,0,Bajo
102711,J,0.2465,0,Bajo
102945,B,0.0821,0,Bajo
101621,B,0.2413,0,Bajo
104991,D,0.2847,0,Bajo
7207,B,0.2418,0,Bajo
106640,D,0.0834,0,Bajo
100890,B,0.5621,1,Alto
107440,D,0.2731,0,Bajo
106294,D,0.1372,0,Bajo
101189,B,0.1961,0,Bajo
102762,D,0.0539,0,Bajo
104320,B,0.233,0,Bajo
100908,H,0.1897,0,Bajo
23159,I,0.0825,0,Bajo
108449,A,0.461,0,Medio
100167,B,0.458,0,Medio
106014,C,0.2306,0,Bajo
101688,D,0.3344,0,Medio
102180,B,0.4919,0,Medio
12580,B,0.4383,0,Medio
104236,I,0.0801,0,Bajo
52606,I,0.0744,0,Bajo
103595,D,0.4558,0,Medio
95821,A,0.3781,0,Medio
108358,C,0.2292,0,Bajo
105118,I,0.0691,0,Bajo
104341,D,0.1137,0,Bajo
108309,I,0.1173,0,Bajo
106350,C,0.3695,0,Medio
104167,I,0.0533,0,Bajo
105729,J,0.0729,0,Bajo
107022,E,0.3935,0,Medio
101283,I,0.099,0,Bajo
104802,D,0.1457,0,Bajo
102899,I,0.1139,0,Bajo
108012,B,0.3379,0,Medio
102385,I,0.066,0,Bajo
107979,C,0.374,0,Medio
105767,I,0.0849,0,Bajo
103079,H,0.2234,0,Bajo
105524,B,0.5023,1,Alto
101217,B,0.1738,0,Bajo
100019,A,0.6358,1,Alto
107595,I,0.0766,0,Bajo
105645,B,0.5468,1,Alto
101545,A,0.4229,0,Medio
107731,I,0.0842,0,Bajo
93431,A,0.7683,1,Alto
104680,A,0.4809,0,Medio
105562,J,0.0549,0,Bajo
107318,J,0.2727,0,Bajo
102014,A,0.565,1,Alto
46730,D,0.3798,0,Medio
100906,C,0.26,0,Bajo
104397,I,0.0355,0,Bajo
22983,I,0.0928,0,Bajo
104672,C,0.4674,0,Medio
101187,J,0.0668,0,Bajo
103570,I,0.1186,0,Bajo
107933,I,0.0602,0,Bajo
15904,A,0.6551,1,Alto
107807,I,0.0743,0,Bajo
103938,B,0.1571,0,Bajo
107437,I,0.0713,0,Bajo
108001,D,0.2076,0,Bajo
101943,B,0.2195,0,Bajo
101383,B,0.7116,1,Alto
68379,D,0.3889,0,Medio
100570,I,0.1037,0,Bajo
101568,D,0.0697,0,Bajo
107464,A,0.4237,0,Medio
31907,D,0.325,0,Medio
4026,B,0.2432,0,Bajo
105748,J,0.2142,0,Bajo
106479,D,0.1377,0,Bajo
105698,D,0.2351,0,Bajo
107021,D,0.2031,0,Bajo
100362,B,0.616,1,Alto
105104,B,0.0609,0,Bajo
107337,I,0.0597,0,Bajo
104975,B,0.2205,0,Bajo
104681,A,0.4287,0,Medio
101010,B,0.5175,1,Alto
103718,I,0.0842,0,Bajo
88144,J,0.2643,0,Bajo
106184,A,0.3884,0,Medio
101651,D,0.4393,0,Medio
105255,D,0.1843,0,Bajo
101477,I,0.0523,0,Bajo
100419,H,0.1586,0,Bajo
100496,D,0.4203,0,Medio
108481,I,0.0332,0,Bajo
107461,D,0.0966,0,Bajo
106336,J,0.247,0,Bajo
63500,A,0.6482,1,Alto
104449,I,0.1228,0,Bajo
106422,D,0.17,0,Bajo
104106,I,0.0677,0,Bajo
106514,H,0.1917,0,Bajo
101397,D,0.1592,0,Bajo
108280,B,0.2488,0,Bajo
106676,A,0.2791,0,Bajo
35393,B,0.1806,0,Bajo
102256,C,0.536,1,Alto
106509,A,0.7349,1,Alto
66760,I,0.106,0,Bajo
104211,C,0.1877,0,Bajo
104280,I,0.0365,0,Bajo
106432,C,0.3759,0,Medio
106410,H,0.2614,0,Bajo
29932,I,0.1053,0,Bajo
101263,B,0.1666,0,Bajo
105198,J,0.3378,0,Medio
105087,C,0.3807,0,Medio
61597,I,0.0694,0,Bajo
102332,I,0.041,0,Bajo
100183,B,0.5654,1,Alto
103926,I,0.0647,0,Bajo
100036,A,0.528,1,Alto
101441,I,0.0783,0,Bajo
104452,I,0.0417,0,Bajo
24051,B,0.3072,0,Medio
103313,A,0.5041,1,Alto
106361,I,0.0309,0,Bajo
105942,D,0.5312,1,Alto
45612,I,0.0686,0,Bajo
101686,B,0.243,0,Bajo
62219,I,0.078,0,Bajo
100186,I,0.0647,0,Bajo
101528,C,0.5091,1,Alto
105253,A,0.6358,1,Alto
23730,B,0.1153,0,Bajo
107044,D,0.1109,0,Bajo
108023,I,0.0913,0,Bajo
101980,C,0.4017,0,Medio
106861,B,0.0854,0,Bajo
95430,I,0.0772,0,Bajo
104461,B,0.2174,0,Bajo
83754,I,0.0522,0,Bajo
106692,B,0.6614,1,Alto
102006,B,0.6269,1,Alto
100400,D,0.4483,0,Medio
102063,I,0.0961,0,Bajo
28,E,0.0836,0,Bajo
7839,J,0.2559,0,Bajo
103426,H,0.2189,0,Bajo
50653,D,0.1201,0,Bajo
106559,A,0.5017,1,Alto
103467,B,0.6144,1,Alto
104683,D,0.3977,0,Medio
103397,I,0.0701,0,Bajo
104869,B,0.5901,1,Alto
108499,I,0.0622,0,Bajo
100027,B,0.074,0,Bajo
